order_id,device_id,client,toner_model,toner_color,order_date,quantity,reason,oversupply_flag,shipment_id,ship_date,eta_date,delivered_date,location
O0000169,KROGER-1078,Kroger,HP-37A-BK,BK,2025-07-18,1,low_alert,False,S000914,2025-07-18,2025-07-21,2025-07-21,Kroger Site 79
O0000170,KROGER-1078,Kroger,HP-37A-BK,BK,2025-07-19,1,low_alert,False,S000917,2025-07-20,2025-07-23,2025-07-23,Kroger Site 79
O0000171,KROGER-1080,Kroger,HP-37A-BK,BK,2025-04-13,1,low_alert,False,S000648,2025-04-15,2025-04-19,2025-04-19,Kroger Site 1
O0000172,KROGER-1080,Kroger,HP-37A-BK,BK,2025-04-14,1,low_alert,False,S000655,2025-04-16,2025-04-18,2025-04-18,Kroger Site 1
O0000173,KROGER-1081,Kroger,RICOH-C3000-BK,BK,2025-01-23,1,low_alert,False,S000058,2025-01-25,2025-01-28,2025-01-28,Kroger Site 2
O0000174,KROGER-1081,Kroger,RICOH-C3000-BK,BK,2025-01-24,1,low_alert,False,S000060,2025-01-24,2025-01-28,2025-01-28,Kroger Site 2
O0000175,KROGER-1081,Kroger,RICOH-C3000-BK,BK,2025-07-07,1,low_alert,False,S000883,2025-07-09,2025-07-12,2025-07-12,Kroger Site 2
O0000176,KROGER-1082,Kroger,CANON-4551-BK,BK,2025-04-07,1,low_alert,False,S000627,2025-04-07,2025-04-09,2025-04-09,Kroger Site 3
O0000177,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000406,2025-03-18,2025-03-20,2025-03-20,Kroger Site 5
O0000178,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000406,2025-03-18,2025-03-20,2025-03-20,Kroger Site 5
O0000179,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000407,2025-03-19,2025-03-21,2025-03-21,Kroger Site 5
O0000180,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-06-17,1,low_alert,False,S000828,2025-06-17,2025-06-21,2025-06-22,Kroger Site 5
O0000181,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-06-18,1,low_alert,False,S000832,2025-06-20,2025-06-22,2025-06-22,Kroger Site 5
O0000182,KROGER-1085,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000467,2025-03-20,2025-03-23,2025-03-23,Kroger Site 6
O0000183,KROGER-1085,Kroger,RICOH-C3000-BK,BK,2025-06-27,1,low_alert,False,S000858,2025-06-29,2025-07-02,2025-07-02,Kroger Site 6
O0000184,KROGER-1086,Kroger,CANON-4551-BK,BK,2025-07-04,1,low_alert,False,S000875,2025-07-04,2025-07-06,2025-07-06,Kroger Site 7
O0000185,KROGER-1087,Kroger,RICOH-C3000-BK,BK,2024-12-29,1,low_alert,False,S000032,2024-12-29,2025-01-01,2025-01-01,Kroger Site 8
O0000186,KROGER-1087,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000560,2025-03-19,2025-03-22,2025-03-22,Kroger Site 8
O0000187,KROGER-1087,Kroger,RICOH-C3000-BK,BK,2025-05-15,1,low_alert,False,S000732,2025-05-17,2025-05-19,2025-05-20,Kroger Site 8
O0000188,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-01-17,1,low_alert,False,S000051,2025-01-17,2025-01-19,2025-01-19,Kroger Site 9
O0000189,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000569,2025-03-18,2025-03-20,2025-03-20,Kroger Site 9
O0000190,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000569,2025-03-18,2025-03-20,2025-03-20,Kroger Site 9
O0000191,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-06-21,1,low_alert,False,S000840,2025-06-21,2025-06-23,2025-06-23,Kroger Site 9
O0000192,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-06-22,1,low_alert,False,S000842,2025-06-23,2025-06-26,2025-06-26,Kroger Site 9
O0000193,KROGER-1089,Kroger,HP-37A-BK,BK,2025-04-12,1,low_alert,False,S000644,2025-04-13,2025-04-18,2025-04-18,Kroger Site 10
O0000194,KROGER-1089,Kroger,HP-37A-BK,BK,2025-04-13,1,low_alert,False,S000649,2025-04-13,2025-04-15,2025-04-15,Kroger Site 10
O0000195,KROGER-1090,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000183,2025-03-19,2025-03-22,2025-03-22,Kroger Site 11
O0000196,KROGER-1090,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000183,2025-03-19,2025-03-22,2025-03-22,Kroger Site 11
O0000197,KROGER-1090,Kroger,RICOH-501-BK,BK,2025-03-29,1,low_alert,False,S000604,2025-03-31,2025-04-02,2025-04-02,Kroger Site 11
O0000198,KROGER-1091,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000194,2025-03-19,2025-03-22,2025-03-23,Kroger Site 12
O0000199,KROGER-1091,Kroger,RICOH-501-BK,BK,2025-03-19,1,low_alert,False,S000578,2025-03-21,2025-03-23,2025-03-23,Kroger Site 12
O0000200,KROGER-1092,Kroger,CANON-4551-BK,BK,2025-05-25,1,low_alert,False,S000760,2025-05-27,2025-05-30,2025-05-31,Kroger Site 13
O0000201,KROGER-1093,Kroger,CANON-4551-BK,BK,2025-06-05,1,low_alert,False,S000787,2025-06-05,2025-06-09,2025-06-09,Kroger Site 14
O0000202,KROGER-1095,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000213,2025-03-19,2025-03-23,2025-03-23,Kroger Site 16
O0000203,KROGER-1095,Kroger,RICOH-C3000-BK,BK,2025-04-19,1,low_alert,False,S000669,2025-04-21,2025-04-24,2025-04-24,Kroger Site 16
O0000204,KROGER-1095,Kroger,RICOH-C3000-BK,BK,2025-04-20,1,low_alert,False,S000675,2025-04-21,2025-04-23,2025-04-23,Kroger Site 16
O0000205,KROGER-1095,Kroger,RICOH-C3000-BK,BK,2025-04-21,1,low_alert,False,S000679,2025-04-23,2025-04-25,2025-04-25,Kroger Site 16
O0000206,KROGER-1095,Kroger,RICOH-C3000-BK,BK,2025-04-22,1,low_alert,False,S000681,2025-04-24,2025-04-26,2025-04-27,Kroger Site 16
O0000207,KROGER-1096,Kroger,RICOH-501-BK,BK,2024-12-13,1,low_alert,False,S000009,2024-12-13,2024-12-16,2024-12-16,Kroger Site 17
O0000208,KROGER-1096,Kroger,RICOH-501-BK,BK,2024-12-14,1,low_alert,False,S000013,2024-12-15,2024-12-17,2024-12-17,Kroger Site 17
O0000209,KROGER-1096,Kroger,RICOH-501-BK,BK,2024-12-15,1,low_alert,False,S000015,2024-12-15,2024-12-18,2024-12-18,Kroger Site 17
O0000210,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000220,2025-03-19,2025-03-21,2025-03-21,Kroger Site 17
O0000211,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000220,2025-03-19,2025-03-21,2025-03-21,Kroger Site 17
O0000212,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-04-05,1,low_alert,False,S000624,2025-04-07,2025-04-11,2025-04-11,Kroger Site 17
O0000213,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-07-30,1,low_alert,False,S000943,2025-07-31,2025-08-02,2025-08-02,Kroger Site 17
O0000214,KROGER-1097,Kroger,CANON-4551-BK,BK,2025-02-20,1,low_alert,False,S000107,2025-02-20,2025-02-23,2025-02-24,Kroger Site 18
O0000215,KROGER-1097,Kroger,CANON-4551-BK,BK,2025-08-31,1,low_alert,False,S001042,2025-09-02,2025-09-05,2025-09-05,Kroger Site 18
O0000216,KROGER-1098,Kroger,CANON-4551-BK,BK,2025-07-10,1,low_alert,False,S000890,2025-07-11,2025-07-13,2025-07-13,Kroger Site 19
O0000217,KROGER-1099,Kroger,HP-37A-BK,BK,2025-08-25,1,low_alert,False,S001007,2025-08-26,2025-08-28,2025-08-28,Kroger Site 20
O0000218,KROGER-1101,Kroger,CANON-4551-BK,BK,2025-04-12,1,low_alert,False,S000645,2025-04-14,2025-04-18,2025-04-18,Kroger Site 22
O0000219,KROGER-1102,Kroger,HP-37A-BK,BK,2025-05-09,1,low_alert,False,S000721,2025-05-09,2025-05-11,2025-05-13,Kroger Site 23
O0000220,KROGER-1104,Kroger,HP-37A-BK,BK,2025-04-28,1,low_alert,False,S000708,2025-04-28,2025-05-02,2025-05-02,Kroger Site 25
O0000221,KROGER-1104,Kroger,HP-37A-BK,BK,2025-04-29,1,low_alert,False,S000711,2025-04-30,2025-05-02,2025-05-02,Kroger Site 25
O0000222,KROGER-1105,Kroger,CANON-4551-BK,BK,2025-08-12,1,low_alert,False,S000977,2025-08-14,2025-08-18,2025-08-18,Kroger Site 26
O0000223,KROGER-1106,Kroger,RICOH-501-BK,BK,2025-01-22,1,low_alert,False,S000057,2025-01-24,2025-01-26,2025-01-26,Kroger Site 27
O0000224,KROGER-1106,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000283,2025-03-20,2025-03-22,2025-03-22,Kroger Site 27
O0000225,KROGER-1106,Kroger,RICOH-501-BK,BK,2025-06-29,1,low_alert,False,S000866,2025-06-29,2025-07-01,2025-07-01,Kroger Site 27
O0000226,KROGER-1107,Kroger,RICOH-501-BK,BK,2025-05-07,1,low_alert,False,S000719,2025-05-09,2025-05-14,2025-05-14,Kroger Site 28
O0000227,KROGER-1108,Kroger,RICOH-C3000-BK,BK,2024-12-09,1,low_alert,False,S000005,2024-12-10,2024-12-13,2024-12-14,Kroger Site 29
O0000228,KROGER-1108,Kroger,RICOH-C3000-BK,BK,2024-12-10,1,low_alert,False,S000006,2024-12-10,2024-12-12,2024-12-12,Kroger Site 29
O0000229,KROGER-1108,Kroger,RICOH-C3000-BK,BK,2025-03-28,1,low_alert,False,S000603,2025-03-28,2025-04-01,2025-04-01,Kroger Site 29
O0000230,KROGER-1108,Kroger,RICOH-C3000-BK,BK,2025-07-16,1,low_alert,False,S000907,2025-07-18,2025-07-22,2025-07-22,Kroger Site 29
O0000231,KROGER-1109,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000303,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0000232,KROGER-1109,Kroger,RICOH-501-BK,BK,2025-07-21,1,low_alert,False,S000923,2025-07-23,2025-07-27,2025-07-27,Kroger Site 30
O0000233,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-06-29,1,low_alert,False,S000867,2025-06-30,2025-07-04,2025-07-04,Kroger Site 31
O0000234,KROGER-1111,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000310,2025-03-19,2025-03-21,2025-03-21,Kroger Site 32
O0000235,KROGER-1111,Kroger,RICOH-501-BK,BK,2025-04-24,1,low_alert,False,S000690,2025-04-26,2025-04-28,2025-04-28,Kroger Site 32
O0000236,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-02-15,1,low_alert,False,S000095,2025-02-17,2025-02-19,2025-02-19,Kroger Site 33
O0000237,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000318,2025-03-18,2025-03-21,2025-03-21,Kroger Site 33
O0000238,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-08-20,1,low_alert,False,S000994,2025-08-21,2025-08-23,2025-08-23,Kroger Site 33
O0000239,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-02-20,1,low_alert,False,S000108,2025-02-20,2025-02-23,2025-02-23,Kroger Site 34
O0000240,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-02-21,1,low_alert,False,S000112,2025-02-23,2025-02-26,2025-02-26,Kroger Site 34
O0000241,KROGER-1113,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000329,2025-03-20,2025-03-22,2025-03-22,Kroger Site 34
O0000242,KROGER-1113,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000329,2025-03-20,2025-03-22,2025-03-22,Kroger Site 34
O0000243,KROGER-1113,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000329,2025-03-20,2025-03-22,2025-03-22,Kroger Site 34
O0000244,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-08-29,1,low_alert,False,S001028,2025-08-29,2025-08-31,2025-08-31,Kroger Site 34
O0000245,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-08-30,1,low_alert,False,S001036,2025-08-31,2025-09-02,2025-09-02,Kroger Site 34
O0000246,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-08-31,1,low_alert,False,S001044,2025-09-01,2025-09-04,2025-09-04,Kroger Site 34
O0000247,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000341,2025-03-20,2025-03-25,2025-03-25,Kroger Site 36
O0000248,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000341,2025-03-20,2025-03-25,2025-03-25,Kroger Site 36
O0000249,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-05-05,1,low_alert,False,S000716,2025-05-07,2025-05-10,2025-05-12,Kroger Site 36
O0000250,KROGER-1116,Kroger,HP-37A-BK,BK,2025-06-19,1,low_alert,False,S000835,2025-06-19,2025-06-22,2025-06-22,Kroger Site 37
O0000251,KROGER-1117,Kroger,HP-37A-BK,BK,2025-08-19,1,low_alert,False,S000993,2025-08-19,2025-08-23,2025-08-23,Kroger Site 38
O0000252,KROGER-1118,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000358,2025-03-18,2025-03-20,2025-03-20,Kroger Site 39
O0000253,KROGER-1118,Kroger,RICOH-C3000-BK,BK,2025-07-07,1,low_alert,False,S000884,2025-07-09,2025-07-11,2025-07-12,Kroger Site 39
O0000254,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-01-04,1,low_alert,False,S000039,2025-01-05,2025-01-09,2025-01-10,Kroger Site 40
O0000255,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000367,2025-03-20,2025-03-22,2025-03-22,Kroger Site 40
O0000256,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-05-25,1,low_alert,False,S000761,2025-05-26,2025-05-29,2025-05-29,Kroger Site 40
O0000257,KROGER-1120,Kroger,CANON-4551-BK,BK,2025-07-19,1,low_alert,False,S000915,2025-07-21,2025-07-26,2025-07-26,Kroger Site 41
O0000258,KROGER-1122,Kroger,HP-37A-BK,BK,2025-04-15,1,low_alert,False,S000661,2025-04-15,2025-04-18,2025-04-18,Kroger Site 43
O0000259,KROGER-1123,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000381,2025-03-20,2025-03-25,2025-03-26,Kroger Site 44
O0000260,KROGER-1123,Kroger,RICOH-501-BK,BK,2025-05-10,1,low_alert,False,S000725,2025-05-11,2025-05-14,2025-05-14,Kroger Site 44
O0000261,KROGER-1124,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000386,2025-03-18,2025-03-21,2025-03-21,Kroger Site 45
O0000262,KROGER-1124,Kroger,RICOH-C3000-BK,BK,2025-04-23,1,low_alert,False,S000689,2025-04-23,2025-04-26,2025-04-27,Kroger Site 45
O0000263,KROGER-1124,Kroger,RICOH-C3000-BK,BK,2025-04-24,1,low_alert,False,S000691,2025-04-26,2025-04-29,2025-04-29,Kroger Site 45
O0000264,KROGER-1125,Kroger,CANON-4551-BK,BK,2025-03-03,1,low_alert,False,S000137,2025-03-04,2025-03-09,2025-03-09,Kroger Site 46
O0000265,KROGER-1126,Kroger,CANON-4551-BK,BK,2025-03-31,1,low_alert,False,S000612,2025-04-01,2025-04-03,2025-04-03,Kroger Site 47
O0000266,KROGER-1127,Kroger,CANON-4551-BK,BK,2025-04-11,1,low_alert,False,S000640,2025-04-12,2025-04-15,2025-04-15,Kroger Site 48
O0000267,KROGER-1128,Kroger,CANON-4551-BK,BK,2025-02-16,1,low_alert,False,S000100,2025-02-18,2025-02-21,2025-02-21,Kroger Site 49
O0000268,KROGER-1128,Kroger,CANON-4551-BK,BK,2025-08-17,1,low_alert,False,S000987,2025-08-18,2025-08-20,2025-08-20,Kroger Site 49
O0000269,KROGER-1129,Kroger,CANON-4551-BK,BK,2025-04-20,1,low_alert,False,S000677,2025-04-20,2025-04-22,2025-04-22,Kroger Site 50
O0000270,KROGER-1130,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000271,KROGER-1130,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000272,KROGER-1130,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000273,KROGER-1130,Kroger,RICOH-C3000-BK,BK,2025-07-01,1,low_alert,False,S000870,2025-07-01,2025-07-03,2025-07-03,Kroger Site 51
O0000274,KROGER-1131,Kroger,CANON-4551-BK,BK,2025-07-13,1,low_alert,False,S000900,2025-07-13,2025-07-16,2025-07-16,Kroger Site 52
O0000275,KROGER-1131,Kroger,CANON-4551-BK,BK,2025-07-14,1,low_alert,False,S000903,2025-07-14,2025-07-16,2025-07-16,Kroger Site 52
O0000276,KROGER-1132,Kroger,CANON-4551-BK,BK,2025-08-12,1,low_alert,False,S000978,2025-08-13,2025-08-15,2025-08-15,Kroger Site 53
O0000277,KROGER-1133,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000427,2025-03-19,2025-03-21,2025-03-21,Kroger Site 54
O0000278,KROGER-1133,Kroger,RICOH-C3000-BK,BK,2025-03-23,1,low_alert,False,S000590,2025-03-23,2025-03-25,2025-03-25,Kroger Site 54
O0000279,KROGER-1134,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000432,2025-03-20,2025-03-23,2025-03-23,Kroger Site 55
O0000280,KROGER-1135,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000437,2025-03-20,2025-03-24,2025-03-24,Kroger Site 56
O0000281,KROGER-1136,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000444,2025-03-18,2025-03-21,2025-03-22,Kroger Site 57
O0000282,KROGER-1136,Kroger,RICOH-501-BK,BK,2025-05-17,1,low_alert,False,S000739,2025-05-17,2025-05-20,2025-05-20,Kroger Site 57
O0000283,KROGER-1136,Kroger,RICOH-501-BK,BK,2025-05-18,1,low_alert,False,S000743,2025-05-20,2025-05-22,2025-05-22,Kroger Site 57
O0000284,KROGER-1138,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000455,2025-03-19,2025-03-22,2025-03-22,Kroger Site 59
O0000285,KROGER-1138,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000455,2025-03-19,2025-03-22,2025-03-22,Kroger Site 59
O0000286,KROGER-1139,Kroger,RICOH-C3000-BK,BK,2025-03-10,1,low_alert,False,S000157,2025-03-12,2025-03-17,2025-03-17,Kroger Site 60
O0000287,KROGER-1139,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000477,2025-03-18,2025-03-20,2025-03-20,Kroger Site 60
O0000288,KROGER-1139,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000477,2025-03-18,2025-03-20,2025-03-20,Kroger Site 60
O0000289,KROGER-1141,Kroger,RICOH-C3000-BK,BK,2025-02-24,1,low_alert,False,S000117,2025-02-26,2025-02-28,2025-03-02,Kroger Site 62
O0000290,KROGER-1141,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000485,2025-03-20,2025-03-24,2025-03-24,Kroger Site 62
O0000291,KROGER-1142,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000493,2025-03-20,2025-03-25,2025-03-25,Kroger Site 63
O0000292,KROGER-1142,Kroger,RICOH-C3000-BK,BK,2025-06-21,1,low_alert,False,S000838,2025-06-21,2025-06-23,2025-06-23,Kroger Site 63
O0000293,KROGER-1143,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000497,2025-03-20,2025-03-23,2025-03-23,Kroger Site 64
O0000294,KROGER-1144,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000502,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0000295,KROGER-1145,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000506,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0000296,KROGER-1145,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000506,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0000297,KROGER-1145,Kroger,RICOH-C3000-BK,BK,2025-06-16,1,low_alert,False,S000820,2025-06-18,2025-06-22,2025-06-22,Kroger Site 66
O0000298,KROGER-1146,Kroger,HP-37A-BK,BK,2025-07-28,1,low_alert,False,S000936,2025-07-28,2025-07-30,2025-07-30,Kroger Site 67
O0000299,KROGER-1146,Kroger,HP-37A-BK,BK,2025-07-29,1,low_alert,False,S000940,2025-07-29,2025-08-01,2025-08-01,Kroger Site 67
O0000300,KROGER-1146,Kroger,HP-37A-BK,BK,2025-07-30,1,low_alert,False,S000945,2025-07-30,2025-08-02,2025-08-02,Kroger Site 67
O0000301,KROGER-1146,Kroger,HP-37A-BK,BK,2025-07-31,1,low_alert,False,S000948,2025-07-31,2025-08-03,2025-08-03,Kroger Site 67
O0000302,KROGER-1147,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000516,2025-03-20,2025-03-23,2025-03-23,Kroger Site 68
O0000303,KROGER-1147,Kroger,RICOH-C3000-BK,BK,2025-08-01,1,low_alert,False,S000953,2025-08-02,2025-08-05,2025-08-05,Kroger Site 68
O0000304,KROGER-1148,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000518,2025-03-19,2025-03-21,2025-03-21,Kroger Site 69
O0000305,KROGER-1148,Kroger,RICOH-C3000-BK,BK,2025-05-19,1,low_alert,False,S000749,2025-05-21,2025-05-23,2025-05-23,Kroger Site 69
O0000306,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000527,2025-03-18,2025-03-21,2025-03-21,Kroger Site 70
O0000307,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000527,2025-03-18,2025-03-21,2025-03-21,Kroger Site 70
O0000308,KROGER-1150,Kroger,CANON-4551-BK,BK,2025-05-25,1,low_alert,False,S000762,2025-05-26,2025-05-30,2025-05-30,Kroger Site 71
O0000309,KROGER-1150,Kroger,CANON-4551-BK,BK,2025-05-26,1,low_alert,False,S000766,2025-05-28,2025-05-31,2025-05-31,Kroger Site 71
O0000310,KROGER-1151,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000534,2025-03-20,2025-03-23,2025-03-23,Kroger Site 72
O0000311,KROGER-1151,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000534,2025-03-20,2025-03-23,2025-03-23,Kroger Site 72
O0000312,KROGER-1151,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000534,2025-03-20,2025-03-23,2025-03-23,Kroger Site 72
O0000313,KROGER-1152,Kroger,HP-37A-BK,BK,2025-07-20,1,low_alert,False,S000920,2025-07-20,2025-07-23,2025-07-23,Kroger Site 73
O0000314,KROGER-1153,Kroger,HP-37A-BK,BK,2025-04-09,1,low_alert,False,S000631,2025-04-10,2025-04-12,2025-04-12,Kroger Site 74
O0000315,KROGER-1154,Kroger,HP-37A-BK,BK,2025-03-03,1,low_alert,False,S000138,2025-03-05,2025-03-07,2025-03-07,Kroger Site 75
O0000316,KROGER-1155,Kroger,CANON-4551-BK,BK,2024-12-25,1,low_alert,False,S000027,2024-12-26,2024-12-29,2024-12-29,Kroger Site 76
O0000317,KROGER-1155,Kroger,CANON-4551-BK,BK,2024-12-26,1,low_alert,False,S000028,2024-12-28,2024-12-31,2025-01-01,Kroger Site 76
O0000318,KROGER-1155,Kroger,CANON-4551-BK,BK,2024-12-27,1,low_alert,False,S000029,2024-12-27,2025-01-01,2025-01-01,Kroger Site 76
O0000319,KROGER-1155,Kroger,CANON-4551-BK,BK,2024-12-28,1,low_alert,False,S000030,2024-12-30,2025-01-01,2025-01-01,Kroger Site 76
O0000320,KROGER-1155,Kroger,CANON-4551-BK,BK,2024-12-29,1,low_alert,False,S000031,2024-12-30,2025-01-01,2025-01-01,Kroger Site 76
O0000321,KROGER-1155,Kroger,CANON-4551-BK,BK,2025-05-09,1,low_alert,False,S000722,2025-05-11,2025-05-14,2025-05-14,Kroger Site 76
O0000322,KROGER-1156,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000548,2025-03-20,2025-03-22,2025-03-22,Kroger Site 77
O0000323,KROGER-1157,Kroger,RICOH-C3000-BK,BK,2025-02-02,1,low_alert,False,S000075,2025-02-02,2025-02-04,2025-02-04,Kroger Site 78
O0000324,KROGER-1157,Kroger,RICOH-C3000-BK,BK,2025-07-25,1,low_alert,False,S000932,2025-07-26,2025-07-30,2025-07-30,Kroger Site 78
O0000325,KROGER-1158,Kroger,CANON-4551-BK,BK,2025-01-28,1,low_alert,False,S000069,2025-01-30,2025-02-01,2025-02-01,Kroger Site 79
O0000326,KROGER-1158,Kroger,CANON-4551-BK,BK,2025-07-12,1,low_alert,False,S000897,2025-07-13,2025-07-15,2025-07-15,Kroger Site 79
O0000327,KROGER-1158,Kroger,CANON-4551-BK,BK,2025-07-13,1,low_alert,False,S000901,2025-07-13,2025-07-16,2025-07-16,Kroger Site 79
O0000328,KROGER-1159,Kroger,CANON-4551-BK,BK,2025-02-15,1,low_alert,False,S000096,2025-02-16,2025-02-18,2025-02-18,Kroger Site 80
O0000329,KROGER-1159,Kroger,CANON-4551-BK,BK,2025-08-17,1,low_alert,False,S000988,2025-08-17,2025-08-19,2025-08-19,Kroger Site 80
O0000330,KROGER-1161,Kroger,CANON-4551-BK,BK,2025-04-08,1,low_alert,False,S000629,2025-04-09,2025-04-11,2025-04-12,Kroger Site 2
O0000331,KROGER-1162,Kroger,HP-37A-BK,BK,2025-01-11,1,low_alert,False,S000045,2025-01-13,2025-01-15,2025-01-15,Kroger Site 3
O0000332,KROGER-1162,Kroger,HP-37A-BK,BK,2025-06-08,1,low_alert,False,S000804,2025-06-08,2025-06-10,2025-06-10,Kroger Site 3
O0000333,KROGER-1163,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000361,2025-03-18,2025-03-21,2025-03-22,Kroger Site 4
O0000334,KROGER-1163,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000361,2025-03-18,2025-03-21,2025-03-22,Kroger Site 4
O0000335,KROGER-1163,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000362,2025-03-20,2025-03-23,2025-03-23,Kroger Site 4
O0000336,KROGER-1164,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000407,2025-03-19,2025-03-21,2025-03-21,Kroger Site 5
O0000337,KROGER-1164,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000407,2025-03-19,2025-03-21,2025-03-21,Kroger Site 5
