device_id,client,client_type,location,model,is_color,toner_color,toner_model,toner_yield,is_ricoh,integrated_fastaf,base_daily_pages,color_fraction
LEX-1320,Lex & Co,law,Lex & Co Site 21,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1534.44,0.35
LEX-1320,Lex & Co,law,Lex & Co Site 21,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1534.44,0.35
LEX-1320,Lex & Co,law,Lex & Co Site 21,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1534.44,0.35
LEX-1321,Lex & Co,law,Lex & Co Site 22,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,763.09,0.0
LEX-1322,Lex & Co,law,Lex & Co Site 23,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,485.54,0.0
LEX-1323,Lex & Co,law,Lex & Co Site 24,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,439.23,0.0
LEX-1324,Lex & Co,law,Lex & Co Site 25,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1505.63,0.35
LEX-1324,Lex & Co,law,Lex & Co Site 25,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1505.63,0.35
LEX-1324,Lex & Co,law,Lex & Co Site 25,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1505.63,0.35
LEX-1324,Lex & Co,law,Lex & Co Site 25,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1505.63,0.35
LEX-1325,Lex & Co,law,Lex & Co Site 26,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,683.37,0.0
LEX-1326,Lex & Co,law,Lex & Co Site 27,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,550.08,0.35
LEX-1326,Lex & Co,law,Lex & Co Site 27,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,550.08,0.35
LEX-1326,Lex & Co,law,Lex & Co Site 27,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,550.08,0.35
LEX-1326,Lex & Co,law,Lex & Co Site 27,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,550.08,0.35
LEX-1327,Lex & Co,law,Lex & Co Site 28,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1115.55,0.0
LEX-1328,Lex & Co,law,Lex & Co Site 29,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1632.07,0.35
LEX-1328,Lex & Co,law,Lex & Co Site 29,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1632.07,0.35
LEX-1328,Lex & Co,law,Lex & Co Site 29,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1632.07,0.35
LEX-1328,Lex & Co,law,Lex & Co Site 29,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1632.07,0.35
LEX-1329,Lex & Co,law,Lex & Co Site 30,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1033.06,0.35
LEX-1329,Lex & Co,law,Lex & Co Site 30,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1033.06,0.35
LEX-1329,Lex & Co,law,Lex & Co Site 30,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1033.06,0.35
LEX-1329,Lex & Co,law,Lex & Co Site 30,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1033.06,0.35
LEX-1330,Lex & Co,law,Lex & Co Site 31,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1024.12,0.35
LEX-1330,Lex & Co,law,Lex & Co Site 31,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1024.12,0.35
LEX-1330,Lex & Co,law,Lex & Co Site 31,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1024.12,0.35
LEX-1330,Lex & Co,law,Lex & Co Site 31,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1024.12,0.35
LEX-1331,Lex & Co,law,Lex & Co Site 32,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1277.76,0.35
LEX-1331,Lex & Co,law,Lex & Co Site 32,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1277.76,0.35
LEX-1331,Lex & Co,law,Lex & Co Site 32,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1277.76,0.35
LEX-1331,Lex & Co,law,Lex & Co Site 32,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1277.76,0.35
LEX-1332,Lex & Co,law,Lex & Co Site 33,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,530.54,0.0
LEX-1333,Lex & Co,law,Lex & Co Site 34,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,407.23,0.0
LEX-1334,Lex & Co,law,Lex & Co Site 35,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1331.2,0.35
LEX-1334,Lex & Co,law,Lex & Co Site 35,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1331.2,0.35
LEX-1334,Lex & Co,law,Lex & Co Site 35,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1331.2,0.35
LEX-1334,Lex & Co,law,Lex & Co Site 35,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1331.2,0.35
LEX-1335,Lex & Co,law,Lex & Co Site 36,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,602.52,0.35
LEX-1335,Lex & Co,law,Lex & Co Site 36,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,602.52,0.35
LEX-1335,Lex & Co,law,Lex & Co Site 36,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,602.52,0.35
LEX-1335,Lex & Co,law,Lex & Co Site 36,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,602.52,0.35
LEX-1336,Lex & Co,law,Lex & Co Site 37,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,816.48,0.0
LEX-1337,Lex & Co,law,Lex & Co Site 38,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,601.94,0.35
LEX-1337,Lex & Co,law,Lex & Co Site 38,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,601.94,0.35
LEX-1337,Lex & Co,law,Lex & Co Site 38,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,601.94,0.35
LEX-1337,Lex & Co,law,Lex & Co Site 38,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,601.94,0.35
LEX-1338,Lex & Co,law,Lex & Co Site 39,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1101.1,0.35
LEX-1338,Lex & Co,law,Lex & Co Site 39,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1101.1,0.35
LEX-1338,Lex & Co,law,Lex & Co Site 39,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1101.1,0.35
LEX-1338,Lex & Co,law,Lex & Co Site 39,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1101.1,0.35
LEX-1339,Lex & Co,law,Lex & Co Site 40,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,661.46,0.0
LEX-1340,Lex & Co,law,Lex & Co Site 41,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1424.76,0.0
LEX-1341,Lex & Co,law,Lex & Co Site 42,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,713.18,0.35
LEX-1341,Lex & Co,law,Lex & Co Site 42,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,713.18,0.35
LEX-1341,Lex & Co,law,Lex & Co Site 42,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,713.18,0.35
LEX-1341,Lex & Co,law,Lex & Co Site 42,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,713.18,0.35
LEX-1342,Lex & Co,law,Lex & Co Site 43,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,396.52,0.0
LEX-1343,Lex & Co,law,Lex & Co Site 44,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,539.28,0.0
LEX-1344,Lex & Co,law,Lex & Co Site 45,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,445.51,0.0
LEX-1345,Lex & Co,law,Lex & Co Site 46,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,882.99,0.35
LEX-1345,Lex & Co,law,Lex & Co Site 46,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,882.99,0.35
LEX-1345,Lex & Co,law,Lex & Co Site 46,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,882.99,0.35
LEX-1345,Lex & Co,law,Lex & Co Site 46,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,882.99,0.35
LEX-1346,Lex & Co,law,Lex & Co Site 47,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,826.36,0.0
LEX-1347,Lex & Co,law,Lex & Co Site 48,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1629.61,0.35
LEX-1347,Lex & Co,law,Lex & Co Site 48,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1629.61,0.35
LEX-1347,Lex & Co,law,Lex & Co Site 48,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1629.61,0.35
LEX-1347,Lex & Co,law,Lex & Co Site 48,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1629.61,0.35
LEX-1348,Lex & Co,law,Lex & Co Site 49,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,1356.32,0.0
LEX-1349,Lex & Co,law,Lex & Co Site 50,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,826.5,0.35
LEX-1349,Lex & Co,law,Lex & Co Site 50,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,826.5,0.35
LEX-1349,Lex & Co,law,Lex & Co Site 50,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,826.5,0.35
LEX-1349,Lex & Co,law,Lex & Co Site 50,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,826.5,0.35
LEX-1350,Lex & Co,law,Lex & Co Site 51,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,2006.45,0.0
LEX-1351,Lex & Co,law,Lex & Co Site 52,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,2809.3,0.35
LEX-1351,Lex & Co,law,Lex & Co Site 52,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,2809.3,0.35
LEX-1351,Lex & Co,law,Lex & Co Site 52,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,2809.3,0.35
LEX-1351,Lex & Co,law,Lex & Co Site 52,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,2809.3,0.35
LEX-1352,Lex & Co,law,Lex & Co Site 53,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,643.74,0.0
LEX-1353,Lex & Co,law,Lex & Co Site 54,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,410.58,0.35
LEX-1353,Lex & Co,law,Lex & Co Site 54,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,410.58,0.35
LEX-1353,Lex & Co,law,Lex & Co Site 54,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,410.58,0.35
LEX-1353,Lex & Co,law,Lex & Co Site 54,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,410.58,0.35
LEX-1354,Lex & Co,law,Lex & Co Site 55,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,675.51,0.0
LEX-1355,Lex & Co,law,Lex & Co Site 56,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1189.56,0.35
LEX-1355,Lex & Co,law,Lex & Co Site 56,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1189.56,0.35
LEX-1355,Lex & Co,law,Lex & Co Site 56,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1189.56,0.35
LEX-1355,Lex & Co,law,Lex & Co Site 56,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1189.56,0.35
LEX-1356,Lex & Co,law,Lex & Co Site 57,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,409.13,0.35
LEX-1356,Lex & Co,law,Lex & Co Site 57,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,409.13,0.35
LEX-1356,Lex & Co,law,Lex & Co Site 57,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,409.13,0.35
LEX-1356,Lex & Co,law,Lex & Co Site 57,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,409.13,0.35
LEX-1357,Lex & Co,law,Lex & Co Site 58,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,719.27,0.0
LEX-1358,Lex & Co,law,Lex & Co Site 59,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1052.2,0.35
LEX-1358,Lex & Co,law,Lex & Co Site 59,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1052.2,0.35
LEX-1358,Lex & Co,law,Lex & Co Site 59,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1052.2,0.35
LEX-1358,Lex & Co,law,Lex & Co Site 59,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1052.2,0.35
LEX-1359,Lex & Co,law,Lex & Co Site 60,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,808.46,0.35
LEX-1359,Lex & Co,law,Lex & Co Site 60,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,808.46,0.35
LEX-1359,Lex & Co,law,Lex & Co Site 60,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,808.46,0.35
LEX-1359,Lex & Co,law,Lex & Co Site 60,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,808.46,0.35
LEX-1360,Lex & Co,law,Lex & Co Site 61,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,897.27,0.0
LEX-1361,Lex & Co,law,Lex & Co Site 62,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1810.06,0.35
LEX-1361,Lex & Co,law,Lex & Co Site 62,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1810.06,0.35
LEX-1361,Lex & Co,law,Lex & Co Site 62,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1810.06,0.35
LEX-1361,Lex & Co,law,Lex & Co Site 62,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1810.06,0.35
LEX-1362,Lex & Co,law,Lex & Co Site 63,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,574.92,0.0
LEX-1363,Lex & Co,law,Lex & Co Site 64,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1276.62,0.35
LEX-1363,Lex & Co,law,Lex & Co Site 64,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1276.62,0.35
LEX-1363,Lex & Co,law,Lex & Co Site 64,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1276.62,0.35
LEX-1363,Lex & Co,law,Lex & Co Site 64,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1276.62,0.35
LEX-1364,Lex & Co,law,Lex & Co Site 65,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,537.43,0.0
LEX-1365,Lex & Co,law,Lex & Co Site 66,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,808.14,0.35
LEX-1365,Lex & Co,law,Lex & Co Site 66,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,808.14,0.35
LEX-1365,Lex & Co,law,Lex & Co Site 66,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,808.14,0.35
LEX-1365,Lex & Co,law,Lex & Co Site 66,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,808.14,0.35
LEX-1366,Lex & Co,law,Lex & Co Site 67,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1193.3,0.35
LEX-1366,Lex & Co,law,Lex & Co Site 67,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1193.3,0.35
LEX-1366,Lex & Co,law,Lex & Co Site 67,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1193.3,0.35
LEX-1366,Lex & Co,law,Lex & Co Site 67,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1193.3,0.35
LEX-1367,Lex & Co,law,Lex & Co Site 68,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1457.16,0.35
LEX-1367,Lex & Co,law,Lex & Co Site 68,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1457.16,0.35
LEX-1367,Lex & Co,law,Lex & Co Site 68,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1457.16,0.35
LEX-1367,Lex & Co,law,Lex & Co Site 68,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1457.16,0.35
LEX-1368,Lex & Co,law,Lex & Co Site 69,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,557.46,0.0
LEX-1369,Lex & Co,law,Lex & Co Site 70,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,425.2,0.35
LEX-1369,Lex & Co,law,Lex & Co Site 70,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,425.2,0.35
LEX-1369,Lex & Co,law,Lex & Co Site 70,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,425.2,0.35
LEX-1369,Lex & Co,law,Lex & Co Site 70,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,425.2,0.35
LEX-1370,Lex & Co,law,Lex & Co Site 71,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,882.73,0.0
LEX-1371,Lex & Co,law,Lex & Co Site 72,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,368.74,0.0
LEX-1372,Lex & Co,law,Lex & Co Site 73,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1216.35,0.35
LEX-1372,Lex & Co,law,Lex & Co Site 73,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1216.35,0.35
LEX-1372,Lex & Co,law,Lex & Co Site 73,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1216.35,0.35
LEX-1372,Lex & Co,law,Lex & Co Site 73,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1216.35,0.35
LEX-1373,Lex & Co,law,Lex & Co Site 74,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,1422.71,0.0
LEX-1374,Lex & Co,law,Lex & Co Site 75,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1142.68,0.35
LEX-1374,Lex & Co,law,Lex & Co Site 75,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1142.68,0.35
LEX-1374,Lex & Co,law,Lex & Co Site 75,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1142.68,0.35
LEX-1374,Lex & Co,law,Lex & Co Site 75,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1142.68,0.35
LEX-1375,Lex & Co,law,Lex & Co Site 76,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,433.9,0.0
LEX-1376,Lex & Co,law,Lex & Co Site 77,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,389.26,0.0
LEX-1377,Lex & Co,law,Lex & Co Site 78,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1949.67,0.35
LEX-1377,Lex & Co,law,Lex & Co Site 78,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1949.67,0.35
LEX-1377,Lex & Co,law,Lex & Co Site 78,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1949.67,0.35
LEX-1377,Lex & Co,law,Lex & Co Site 78,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1949.67,0.35
LEX-1378,Lex & Co,law,Lex & Co Site 79,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,693.62,0.0
LEX-1379,Lex & Co,law,Lex & Co Site 80,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,866.62,0.0
TAXIFY-1380,Taxify LLP,tax,Taxify LLP Site 1,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,905.06,0.0
TAXIFY-1381,Taxify LLP,tax,Taxify LLP Site 2,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,612.7,0.0
TAXIFY-1382,Taxify LLP,tax,Taxify LLP Site 3,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,552.27,0.0
TAXIFY-1383,Taxify LLP,tax,Taxify LLP Site 4,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,427.75,0.0
TAXIFY-1384,Taxify LLP,tax,Taxify LLP Site 5,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,257.33,0.3
TAXIFY-1384,Taxify LLP,tax,Taxify LLP Site 5,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,257.33,0.3
TAXIFY-1384,Taxify LLP,tax,Taxify LLP Site 5,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,257.33,0.3
TAXIFY-1384,Taxify LLP,tax,Taxify LLP Site 5,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,257.33,0.3
TAXIFY-1385,Taxify LLP,tax,Taxify LLP Site 6,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,340.45,0.0
TAXIFY-1386,Taxify LLP,tax,Taxify LLP Site 7,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,607.68,0.0
TAXIFY-1387,Taxify LLP,tax,Taxify LLP Site 8,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,582.53,0.0
TAXIFY-1388,Taxify LLP,tax,Taxify LLP Site 9,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1235.32,0.3
TAXIFY-1388,Taxify LLP,tax,Taxify LLP Site 9,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1235.32,0.3
TAXIFY-1388,Taxify LLP,tax,Taxify LLP Site 9,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1235.32,0.3
TAXIFY-1388,Taxify LLP,tax,Taxify LLP Site 9,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1235.32,0.3
TAXIFY-1389,Taxify LLP,tax,Taxify LLP Site 10,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,593.96,0.0
TAXIFY-1390,Taxify LLP,tax,Taxify LLP Site 11,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1106.76,0.3
TAXIFY-1390,Taxify LLP,tax,Taxify LLP Site 11,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1106.76,0.3
TAXIFY-1390,Taxify LLP,tax,Taxify LLP Site 11,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1106.76,0.3
TAXIFY-1390,Taxify LLP,tax,Taxify LLP Site 11,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1106.76,0.3
TAXIFY-1391,Taxify LLP,tax,Taxify LLP Site 12,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1468.49,0.3
TAXIFY-1391,Taxify LLP,tax,Taxify LLP Site 12,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1468.49,0.3
TAXIFY-1391,Taxify LLP,tax,Taxify LLP Site 12,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1468.49,0.3
TAXIFY-1391,Taxify LLP,tax,Taxify LLP Site 12,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1468.49,0.3
TAXIFY-1392,Taxify LLP,tax,Taxify LLP Site 13,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,691.74,0.3
TAXIFY-1392,Taxify LLP,tax,Taxify LLP Site 13,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,691.74,0.3
TAXIFY-1392,Taxify LLP,tax,Taxify LLP Site 13,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,691.74,0.3
TAXIFY-1392,Taxify LLP,tax,Taxify LLP Site 13,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,691.74,0.3
TAXIFY-1393,Taxify LLP,tax,Taxify LLP Site 14,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,557.03,0.0
TAXIFY-1394,Taxify LLP,tax,Taxify LLP Site 15,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,499.81,0.3
TAXIFY-1394,Taxify LLP,tax,Taxify LLP Site 15,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,499.81,0.3
TAXIFY-1394,Taxify LLP,tax,Taxify LLP Site 15,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,499.81,0.3
TAXIFY-1394,Taxify LLP,tax,Taxify LLP Site 15,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,499.81,0.3
TAXIFY-1395,Taxify LLP,tax,Taxify LLP Site 16,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,922.09,0.0
TAXIFY-1396,Taxify LLP,tax,Taxify LLP Site 17,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1048.14,0.3
TAXIFY-1396,Taxify LLP,tax,Taxify LLP Site 17,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1048.14,0.3
TAXIFY-1396,Taxify LLP,tax,Taxify LLP Site 17,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1048.14,0.3
TAXIFY-1396,Taxify LLP,tax,Taxify LLP Site 17,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1048.14,0.3
TAXIFY-1397,Taxify LLP,tax,Taxify LLP Site 18,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1284.21,0.3
TAXIFY-1397,Taxify LLP,tax,Taxify LLP Site 18,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1284.21,0.3
TAXIFY-1397,Taxify LLP,tax,Taxify LLP Site 18,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1284.21,0.3
TAXIFY-1397,Taxify LLP,tax,Taxify LLP Site 18,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1284.21,0.3
TAXIFY-1398,Taxify LLP,tax,Taxify LLP Site 19,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,2062.34,0.3
TAXIFY-1398,Taxify LLP,tax,Taxify LLP Site 19,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,2062.34,0.3
TAXIFY-1398,Taxify LLP,tax,Taxify LLP Site 19,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,2062.34,0.3
TAXIFY-1398,Taxify LLP,tax,Taxify LLP Site 19,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,2062.34,0.3
