order_id,device_id,client,order_date,toner_color,reason,oversupply_flag,ship_date,eta_date,delivered_date
O0001447,KROGER-1100,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001448,KROGER-1252,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001449,KROGER-1157,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001450,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001451,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001452,KROGER-1013,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001453,KROGER-1088,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001454,KROGER-1018,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001455,KROGER-1108,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001456,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001457,KROGER-1225,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001458,KROGER-1037,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001459,KROGER-1253,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001460,KROGER-1176,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001461,KROGER-1064,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001462,KROGER-1055,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001463,KROGER-1106,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001464,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001465,KROGER-1035,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001466,KROGER-1213,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001467,KROGER-1049,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001468,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001469,KROGER-1237,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001470,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001471,KROGER-1272,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001472,KROGER-1014,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001473,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001474,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001475,KROGER-1032,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001476,KROGER-1074,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001477,KROGER-1136,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001478,KROGER-1145,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001479,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001480,KROGER-1138,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001481,KROGER-1118,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001482,KROGER-1029,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001483,KROGER-1055,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001484,KROGER-1276,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001485,KROGER-1271,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001486,KROGER-1088,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001487,KROGER-1032,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001488,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001489,KROGER-1244,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001490,KROGER-1017,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001491,KROGER-1036,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001492,KROGER-1008,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001493,KROGER-1095,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001494,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001495,KROGER-1271,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001496,KROGER-1221,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001497,KROGER-1063,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001498,KROGER-1070,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001499,KROGER-1022,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001500,KROGER-1087,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001501,KROGER-1058,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001502,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001503,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001504,KROGER-1028,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001505,KROGER-1271,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001506,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001507,KROGER-1238,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001508,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001509,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001510,KROGER-1214,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001511,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001512,KROGER-1038,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001513,KROGER-1210,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001514,KROGER-1135,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001515,KROGER-1055,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001516,KROGER-1088,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001517,KROGER-1107,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001518,KROGER-1262,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001519,KROGER-1112,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001520,KROGER-1032,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001521,KROGER-1293,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001522,KROGER-1055,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001523,KROGER-1123,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001524,KROGER-1032,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001525,KROGER-1075,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001526,KROGER-1031,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001527,KROGER-1013,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001528,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001529,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001530,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001531,KROGER-1113,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001532,KROGER-1259,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001533,KROGER-1151,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001534,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001535,KROGER-1267,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001536,KROGER-1272,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001537,KROGER-1141,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001538,KROGER-1214,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001539,KROGER-1279,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001540,KROGER-1258,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001541,KROGER-1087,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001542,KROGER-1032,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001543,KROGER-1075,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001544,KROGER-1227,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001545,KROGER-1280,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001546,KROGER-1020,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001547,KROGER-1279,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001548,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001549,KROGER-1203,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001550,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001551,KROGER-1257,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001552,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001553,KROGER-1221,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001554,KROGER-1058,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001555,KROGER-1029,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001556,KROGER-1033,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001557,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001558,KROGER-1214,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001559,KROGER-1070,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001560,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001561,KROGER-1157,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001562,KROGER-1004,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001563,KROGER-1010,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001564,KROGER-1007,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001565,KROGER-1141,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001566,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001567,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001568,KROGER-1298,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001569,KROGER-1124,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001570,KROGER-1157,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001571,KROGER-1022,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001572,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001573,KROGER-1276,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001574,KROGER-1203,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001575,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001576,KROGER-1257,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001577,KROGER-1013,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001578,KROGER-1009,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001579,KROGER-1048,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001580,KROGER-1015,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001581,KROGER-1297,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001582,KROGER-1173,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001583,KROGER-1036,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001584,KROGER-1037,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001585,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001586,KROGER-1229,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001587,KROGER-1029,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001588,KROGER-1008,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001589,KROGER-1046,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001590,KROGER-1244,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001591,KROGER-1259,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001592,KROGER-1214,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001593,KROGER-1271,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001594,KROGER-1024,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001595,KROGER-1210,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001596,KROGER-1277,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001597,KROGER-1029,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001598,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001599,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001600,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001601,KROGER-1063,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001602,KROGER-1029,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001603,KROGER-1252,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001604,KROGER-1015,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001605,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001606,KROGER-1036,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001607,KROGER-1113,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001608,KROGER-1273,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001609,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001610,KROGER-1133,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001611,KROGER-1216,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001612,KROGER-1240,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001613,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001614,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001615,KROGER-1036,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001616,KROGER-1087,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001617,KROGER-1267,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001618,KROGER-1139,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001619,KROGER-1165,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001620,KROGER-1192,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001621,KROGER-1064,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001622,KROGER-1138,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001623,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001624,KROGER-1293,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001625,KROGER-1243,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001626,KROGER-1226,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001627,KROGER-1188,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001628,KROGER-1246,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001629,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001630,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001631,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001632,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001633,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001634,KROGER-1201,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001635,KROGER-1118,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001636,KROGER-1214,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001637,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001638,KROGER-1273,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001639,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001640,KROGER-1237,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001641,KROGER-1164,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001642,KROGER-1139,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001643,KROGER-1075,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001644,KROGER-1174,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001645,KROGER-1004,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001646,KROGER-1136,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001647,KROGER-1206,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001648,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001649,KROGER-1025,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001650,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001651,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001652,KROGER-1237,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001653,KROGER-1272,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001654,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001655,KROGER-1216,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001656,KROGER-1252,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001657,KROGER-1081,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001658,KROGER-1226,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001659,KROGER-1237,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001660,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001661,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001662,KROGER-1139,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001663,KROGER-1106,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001664,KROGER-1108,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001665,KROGER-1010,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001666,KROGER-1013,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001667,KROGER-1010,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001668,KROGER-1244,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001669,KROGER-1017,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001670,KROGER-1171,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001671,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001672,KROGER-1133,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001673,KROGER-1253,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001674,KROGER-1228,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001675,KROGER-1267,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001676,KROGER-1262,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001677,KROGER-1192,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001678,KROGER-1071,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001679,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001680,KROGER-1191,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001681,KROGER-1087,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001682,KROGER-1298,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001683,KROGER-1049,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001684,KROGER-1225,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001685,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001686,KROGER-1181,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001687,KROGER-1087,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
