device_id,date,pages_printed,cum_pages
KROGER-1001,2025-07-29,531,205280
KROGER-1001,2025-07-30,551,205831
KROGER-1001,2025-07-31,542,206373
KROGER-1001,2025-08-01,614,206987
KROGER-1001,2025-08-02,667,207654
KROGER-1001,2025-08-03,611,208265
KROGER-1001,2025-08-04,597,208862
KROGER-1001,2025-08-05,579,209441
KROGER-1001,2025-08-06,548,209989
KROGER-1001,2025-08-07,626,210615
KROGER-1001,2025-08-08,617,211232
KROGER-1001,2025-08-09,522,211754
KROGER-1001,2025-08-10,601,212355
KROGER-1001,2025-08-11,545,212900
KROGER-1001,2025-08-12,568,213468
KROGER-1001,2025-08-13,555,214023
KROGER-1001,2025-08-14,584,214607
KROGER-1001,2025-08-15,571,215178
KROGER-1001,2025-08-16,598,215776
KROGER-1001,2025-08-17,670,216446
KROGER-1001,2025-08-18,612,217058
KROGER-1001,2025-08-19,553,217611
KROGER-1001,2025-08-20,560,218171
KROGER-1001,2025-08-21,609,218780
KROGER-1001,2025-08-22,609,219389
KROGER-1001,2025-08-23,586,219975
KROGER-1001,2025-08-24,604,220579
KROGER-1001,2025-08-25,673,221252
KROGER-1001,2025-08-26,558,221810
KROGER-1001,2025-08-27,676,222486
KROGER-1001,2025-08-28,638,223124
KROGER-1001,2025-08-29,667,223791
KROGER-1001,2025-08-30,584,224375
KROGER-1001,2025-08-31,607,224982
KROGER-1002,2024-09-01,467,467
KROGER-1002,2024-09-02,503,970
KROGER-1002,2024-09-03,440,1410
KROGER-1002,2024-09-04,488,1898
KROGER-1002,2024-09-05,486,2384
KROGER-1002,2024-09-06,459,2843
KROGER-1002,2024-09-07,535,3378
KROGER-1002,2024-09-08,488,3866
KROGER-1002,2024-09-09,492,4358
KROGER-1002,2024-09-10,443,4801
KROGER-1002,2024-09-11,434,5235
KROGER-1002,2024-09-12,488,5723
KROGER-1002,2024-09-13,477,6200
KROGER-1002,2024-09-14,494,6694
KROGER-1002,2024-09-15,471,7165
KROGER-1002,2024-09-16,518,7683
KROGER-1002,2024-09-17,420,8103
KROGER-1002,2024-09-18,418,8521
KROGER-1002,2024-09-19,496,9017
KROGER-1002,2024-09-20,493,9510
KROGER-1002,2024-09-21,498,10008
KROGER-1002,2024-09-22,473,10481
KROGER-1002,2024-09-23,480,10961
KROGER-1002,2024-09-24,525,11486
KROGER-1002,2024-09-25,554,12040
KROGER-1002,2024-09-26,400,12440
KROGER-1002,2024-09-27,446,12886
KROGER-1002,2024-09-28,466,13352
KROGER-1002,2024-09-29,547,13899
KROGER-1002,2024-09-30,370,14269
KROGER-1002,2024-10-01,480,14749
KROGER-1002,2024-10-02,452,15201
KROGER-1002,2024-10-03,522,15723
KROGER-1002,2024-10-04,517,16240
KROGER-1002,2024-10-05,498,16738
KROGER-1002,2024-10-06,423,17161
KROGER-1002,2024-10-07,440,17601
KROGER-1002,2024-10-08,444,18045
KROGER-1002,2024-10-09,412,18457
KROGER-1002,2024-10-10,504,18961
KROGER-1002,2024-10-11,407,19368
KROGER-1002,2024-10-12,560,19928
KROGER-1002,2024-10-13,560,20488
KROGER-1002,2024-10-14,447,20935
KROGER-1002,2024-10-15,473,21408
KROGER-1002,2024-10-16,458,21866
KROGER-1002,2024-10-17,494,22360
KROGER-1002,2024-10-18,508,22868
KROGER-1002,2024-10-19,494,23362
KROGER-1002,2024-10-20,502,23864
KROGER-1002,2024-10-21,438,24302
KROGER-1002,2024-10-22,477,24779
KROGER-1002,2024-10-23,467,25246
KROGER-1002,2024-10-24,427,25673
KROGER-1002,2024-10-25,461,26134
KROGER-1002,2024-10-26,469,26603
KROGER-1002,2024-10-27,461,27064
KROGER-1002,2024-10-28,419,27483
KROGER-1002,2024-10-29,463,27946
KROGER-1002,2024-10-30,432,28378
KROGER-1002,2024-10-31,444,28822
KROGER-1002,2024-11-01,601,29423
KROGER-1002,2024-11-02,611,30034
KROGER-1002,2024-11-03,536,30570
KROGER-1002,2024-11-04,569,31139
KROGER-1002,2024-11-05,559,31698
KROGER-1002,2024-11-06,629,32327
KROGER-1002,2024-11-07,615,32942
KROGER-1002,2024-11-08,485,33427
KROGER-1002,2024-11-09,621,34048
KROGER-1002,2024-11-10,640,34688
KROGER-1002,2024-11-11,578,35266
KROGER-1002,2024-11-12,539,35805
KROGER-1002,2024-11-13,660,36465
KROGER-1002,2024-11-14,582,37047
KROGER-1002,2024-11-15,641,37688
KROGER-1002,2024-11-16,644,38332
KROGER-1002,2024-11-17,603,38935
KROGER-1002,2024-11-18,528,39463
KROGER-1002,2024-11-19,552,40015
KROGER-1002,2024-11-20,544,40559
KROGER-1002,2024-11-21,500,41059
KROGER-1002,2024-11-22,582,41641
KROGER-1002,2024-11-23,654,42295
KROGER-1002,2024-11-24,567,42862
KROGER-1002,2024-11-25,649,43511
KROGER-1002,2024-11-26,484,43995
KROGER-1002,2024-11-27,600,44595
KROGER-1002,2024-11-28,628,45223
KROGER-1002,2024-11-29,544,45767
KROGER-1002,2024-11-30,573,46340
KROGER-1002,2024-12-01,630,46970
KROGER-1002,2024-12-02,576,47546
KROGER-1002,2024-12-03,465,48011
KROGER-1002,2024-12-04,516,48527
KROGER-1002,2024-12-05,553,49080
KROGER-1002,2024-12-06,493,49573
KROGER-1002,2024-12-07,559,50132
KROGER-1002,2024-12-08,519,50651
KROGER-1002,2024-12-09,537,51188
KROGER-1002,2024-12-10,539,51727
KROGER-1002,2024-12-11,569,52296
KROGER-1002,2024-12-12,549,52845
KROGER-1002,2024-12-13,576,53421
KROGER-1002,2024-12-14,599,54020
KROGER-1002,2024-12-15,629,54649
KROGER-1002,2024-12-16,592,55241
KROGER-1002,2024-12-17,588,55829
KROGER-1002,2024-12-18,691,56520
KROGER-1002,2024-12-19,569,57089
KROGER-1002,2024-12-20,668,57757
KROGER-1002,2024-12-21,600,58357
KROGER-1002,2024-12-22,577,58934
KROGER-1002,2024-12-23,537,59471
KROGER-1002,2024-12-24,620,60091
KROGER-1002,2024-12-25,626,60717
KROGER-1002,2024-12-26,580,61297
KROGER-1002,2024-12-27,604,61901
KROGER-1002,2024-12-28,522,62423
KROGER-1002,2024-12-29,509,62932
KROGER-1002,2024-12-30,609,63541
KROGER-1002,2024-12-31,548,64089
KROGER-1002,2025-01-01,489,64578
KROGER-1002,2025-01-02,435,65013
KROGER-1002,2025-01-03,522,65535
KROGER-1002,2025-01-04,424,65959
KROGER-1002,2025-01-05,430,66389
KROGER-1002,2025-01-06,514,66903
KROGER-1002,2025-01-07,365,67268
KROGER-1002,2025-01-08,475,67743
KROGER-1002,2025-01-09,457,68200
KROGER-1002,2025-01-10,434,68634
KROGER-1002,2025-01-11,476,69110
KROGER-1002,2025-01-12,451,69561
KROGER-1002,2025-01-13,518,70079
KROGER-1002,2025-01-14,528,70607
KROGER-1002,2025-01-15,436,71043
KROGER-1002,2025-01-16,471,71514
KROGER-1002,2025-01-17,412,71926
KROGER-1002,2025-01-18,526,72452
KROGER-1002,2025-01-19,525,72977
KROGER-1002,2025-01-20,450,73427
KROGER-1002,2025-01-21,462,73889
KROGER-1002,2025-01-22,458,74347
KROGER-1002,2025-01-23,401,74748
KROGER-1002,2025-01-24,518,75266
KROGER-1002,2025-01-25,454,75720
KROGER-1002,2025-01-26,455,76175
KROGER-1002,2025-01-27,456,76631
KROGER-1002,2025-01-28,498,77129
KROGER-1002,2025-01-29,439,77568
KROGER-1002,2025-01-30,389,77957
KROGER-1002,2025-01-31,428,78385
KROGER-1002,2025-02-01,501,78886
KROGER-1002,2025-02-02,569,79455
KROGER-1002,2025-02-03,415,79870
KROGER-1002,2025-02-04,413,80283
KROGER-1002,2025-02-05,405,80688
KROGER-1002,2025-02-06,401,81089
KROGER-1002,2025-02-07,506,81595
KROGER-1002,2025-02-08,542,82137
KROGER-1002,2025-02-09,491,82628
KROGER-1002,2025-02-10,444,83072
KROGER-1002,2025-02-11,527,83599
KROGER-1002,2025-02-12,468,84067
KROGER-1002,2025-02-13,501,84568
KROGER-1002,2025-02-14,442,85010
KROGER-1002,2025-02-15,486,85496
KROGER-1002,2025-02-16,436,85932
KROGER-1002,2025-02-17,484,86416
KROGER-1002,2025-02-18,468,86884
KROGER-1002,2025-02-19,428,87312
KROGER-1002,2025-02-20,429,87741
KROGER-1002,2025-02-21,521,88262
KROGER-1002,2025-02-22,561,88823
KROGER-1002,2025-02-23,476,89299
KROGER-1002,2025-02-24,464,89763
KROGER-1002,2025-02-25,476,90239
KROGER-1002,2025-02-26,467,90706
KROGER-1002,2025-02-27,399,91105
KROGER-1002,2025-02-28,477,91582
KROGER-1002,2025-03-01,403,91985
KROGER-1002,2025-03-02,456,92441
KROGER-1002,2025-03-03,480,92921
KROGER-1002,2025-03-04,483,93404
KROGER-1002,2025-03-05,431,93835
KROGER-1002,2025-03-06,444,94279
KROGER-1002,2025-03-07,439,94718
KROGER-1002,2025-03-08,480,95198
KROGER-1002,2025-03-09,483,95681
KROGER-1002,2025-03-10,486,96167
KROGER-1002,2025-03-11,442,96609
KROGER-1002,2025-03-12,475,97084
KROGER-1002,2025-03-13,480,97564
KROGER-1002,2025-03-14,468,98032
KROGER-1002,2025-03-15,474,98506
KROGER-1002,2025-03-16,491,98997
KROGER-1002,2025-03-17,489,99486
KROGER-1002,2025-03-18,492,99978
KROGER-1002,2025-03-19,528,100506
KROGER-1002,2025-03-20,425,100931
KROGER-1002,2025-03-21,445,101376
KROGER-1002,2025-03-22,422,101798
KROGER-1002,2025-03-23,520,102318
KROGER-1002,2025-03-24,449,102767
KROGER-1002,2025-03-25,469,103236
KROGER-1002,2025-03-26,439,103675
KROGER-1002,2025-03-27,449,104124
KROGER-1002,2025-03-28,506,104630
KROGER-1002,2025-03-29,511,105141
KROGER-1002,2025-03-30,480,105621
KROGER-1002,2025-03-31,489,106110
KROGER-1002,2025-04-01,490,106600
KROGER-1002,2025-04-02,447,107047
KROGER-1002,2025-04-03,407,107454
KROGER-1002,2025-04-04,428,107882
KROGER-1002,2025-04-05,432,108314
KROGER-1002,2025-04-06,529,108843
KROGER-1002,2025-04-07,511,109354
KROGER-1002,2025-04-08,520,109874
KROGER-1002,2025-04-09,387,110261
KROGER-1002,2025-04-10,501,110762
KROGER-1002,2025-04-11,543,111305
KROGER-1002,2025-04-12,527,111832
KROGER-1002,2025-04-13,401,112233
KROGER-1002,2025-04-14,526,112759
KROGER-1002,2025-04-15,463,113222
KROGER-1002,2025-04-16,453,113675
KROGER-1002,2025-04-17,478,114153
KROGER-1002,2025-04-18,422,114575
KROGER-1002,2025-04-19,484,115059
KROGER-1002,2025-04-20,547,115606
KROGER-1002,2025-04-21,484,116090
KROGER-1002,2025-04-22,463,116553
KROGER-1002,2025-04-23,464,117017
KROGER-1002,2025-04-24,418,117435
KROGER-1002,2025-04-25,456,117891
KROGER-1002,2025-04-26,421,118312
KROGER-1002,2025-04-27,524,118836
KROGER-1002,2025-04-28,380,119216
KROGER-1002,2025-04-29,493,119709
KROGER-1002,2025-04-30,497,120206
KROGER-1002,2025-05-01,510,120716
KROGER-1002,2025-05-02,464,121180
KROGER-1002,2025-05-03,520,121700
KROGER-1002,2025-05-04,478,122178
KROGER-1002,2025-05-05,417,122595
KROGER-1002,2025-05-06,518,123113
KROGER-1002,2025-05-07,458,123571
KROGER-1002,2025-05-08,409,123980
KROGER-1002,2025-05-09,444,124424
KROGER-1002,2025-05-10,468,124892
KROGER-1002,2025-05-11,502,125394
KROGER-1002,2025-05-12,548,125942
KROGER-1002,2025-05-13,480,126422
KROGER-1002,2025-05-14,469,126891
KROGER-1002,2025-05-15,552,127443
KROGER-1002,2025-05-16,497,127940
KROGER-1002,2025-05-17,494,128434
KROGER-1002,2025-05-18,466,128900
KROGER-1002,2025-05-19,473,129373
KROGER-1002,2025-05-20,459,129832
KROGER-1002,2025-05-21,465,130297
KROGER-1002,2025-05-22,510,130807
KROGER-1002,2025-05-23,441,131248
KROGER-1002,2025-05-24,504,131752
KROGER-1002,2025-05-25,521,132273
KROGER-1002,2025-05-26,437,132710
KROGER-1002,2025-05-27,431,133141
KROGER-1002,2025-05-28,456,133597
KROGER-1002,2025-05-29,444,134041
KROGER-1002,2025-05-30,504,134545
KROGER-1002,2025-05-31,445,134990
KROGER-1002,2025-06-01,487,135477
KROGER-1002,2025-06-02,555,136032
KROGER-1002,2025-06-03,476,136508
KROGER-1002,2025-06-04,483,136991
KROGER-1002,2025-06-05,504,137495
KROGER-1002,2025-06-06,444,137939
KROGER-1002,2025-06-07,442,138381
KROGER-1002,2025-06-08,491,138872
KROGER-1002,2025-06-09,471,139343
KROGER-1002,2025-06-10,401,139744
KROGER-1002,2025-06-11,475,140219
KROGER-1002,2025-06-12,501,140720
KROGER-1002,2025-06-13,427,141147
KROGER-1002,2025-06-14,501,141648
KROGER-1002,2025-06-15,519,142167
KROGER-1002,2025-06-16,483,142650
KROGER-1002,2025-06-17,486,143136
KROGER-1002,2025-06-18,452,143588
KROGER-1002,2025-06-19,419,144007
KROGER-1002,2025-06-20,445,144452
KROGER-1002,2025-06-21,461,144913
KROGER-1002,2025-06-22,481,145394
KROGER-1002,2025-06-23,502,145896
KROGER-1002,2025-06-24,413,146309
KROGER-1002,2025-06-25,466,146775
KROGER-1002,2025-06-26,422,147197
KROGER-1002,2025-06-27,434,147631
KROGER-1002,2025-06-28,506,148137
KROGER-1002,2025-06-29,438,148575
KROGER-1002,2025-06-30,488,149063
KROGER-1002,2025-07-01,411,149474
KROGER-1002,2025-07-02,486,149960
KROGER-1002,2025-07-03,404,150364
KROGER-1002,2025-07-04,438,150802
KROGER-1002,2025-07-05,558,151360
KROGER-1002,2025-07-06,550,151910
KROGER-1002,2025-07-07,446,152356
KROGER-1002,2025-07-08,476,152832
KROGER-1002,2025-07-09,506,153338
KROGER-1002,2025-07-10,486,153824
KROGER-1002,2025-07-11,451,154275
KROGER-1002,2025-07-12,455,154730
KROGER-1002,2025-07-13,518,155248
KROGER-1002,2025-07-14,503,155751
KROGER-1002,2025-07-15,525,156276
KROGER-1002,2025-07-16,399,156675
KROGER-1002,2025-07-17,415,157090
KROGER-1002,2025-07-18,504,157594
KROGER-1002,2025-07-19,424,158018
KROGER-1002,2025-07-20,532,158550
KROGER-1002,2025-07-21,453,159003
KROGER-1002,2025-07-22,442,159445
KROGER-1002,2025-07-23,469,159914
KROGER-1002,2025-07-24,411,160325
KROGER-1002,2025-07-25,492,160817
KROGER-1002,2025-07-26,550,161367
KROGER-1002,2025-07-27,518,161885
KROGER-1002,2025-07-28,452,162337
KROGER-1002,2025-07-29,404,162741
KROGER-1002,2025-07-30,406,163147
KROGER-1002,2025-07-31,412,163559
KROGER-1002,2025-08-01,461,164020
KROGER-1002,2025-08-02,489,164509
KROGER-1002,2025-08-03,518,165027
KROGER-1002,2025-08-04,395,165422
KROGER-1002,2025-08-05,510,165932
KROGER-1002,2025-08-06,487,166419
KROGER-1002,2025-08-07,449,166868
KROGER-1002,2025-08-08,417,167285
KROGER-1002,2025-08-09,533,167818
KROGER-1002,2025-08-10,473,168291
KROGER-1002,2025-08-11,460,168751
KROGER-1002,2025-08-12,475,169226
KROGER-1002,2025-08-13,427,169653
KROGER-1002,2025-08-14,451,170104
KROGER-1002,2025-08-15,493,170597
KROGER-1002,2025-08-16,514,171111
KROGER-1002,2025-08-17,514,171625
KROGER-1002,2025-08-18,418,172043
KROGER-1002,2025-08-19,452,172495
KROGER-1002,2025-08-20,447,172942
KROGER-1002,2025-08-21,477,173419
KROGER-1002,2025-08-22,474,173893
KROGER-1002,2025-08-23,490,174383
KROGER-1002,2025-08-24,580,174963
KROGER-1002,2025-08-25,450,175413
KROGER-1002,2025-08-26,446,175859
KROGER-1002,2025-08-27,418,176277
KROGER-1002,2025-08-28,404,176681
KROGER-1002,2025-08-29,464,177145
KROGER-1002,2025-08-30,512,177657
KROGER-1002,2025-08-31,451,178108
KROGER-1003,2024-09-01,626,626
KROGER-1003,2024-09-02,802,1428
KROGER-1003,2024-09-03,622,2050
KROGER-1003,2024-09-04,730,2780
KROGER-1003,2024-09-05,686,3466
KROGER-1003,2024-09-06,698,4164
KROGER-1003,2024-09-07,718,4882
KROGER-1003,2024-09-08,696,5578
KROGER-1003,2024-09-09,709,6287
KROGER-1003,2024-09-10,660,6947
KROGER-1003,2024-09-11,748,7695
KROGER-1003,2024-09-12,715,8410
KROGER-1003,2024-09-13,717,9127
KROGER-1003,2024-09-14,689,9816
KROGER-1003,2024-09-15,705,10521
KROGER-1003,2024-09-16,619,11140
KROGER-1003,2024-09-17,665,11805
KROGER-1003,2024-09-18,627,12432
KROGER-1003,2024-09-19,756,13188
KROGER-1003,2024-09-20,687,13875
KROGER-1003,2024-09-21,728,14603
KROGER-1003,2024-09-22,705,15308
KROGER-1003,2024-09-23,695,16003
KROGER-1003,2024-09-24,819,16822
KROGER-1003,2024-09-25,668,17490
KROGER-1003,2024-09-26,648,18138
KROGER-1003,2024-09-27,713,18851
KROGER-1003,2024-09-28,573,19424
KROGER-1003,2024-09-29,722,20146
KROGER-1003,2024-09-30,664,20810
KROGER-1003,2024-10-01,630,21440
KROGER-1003,2024-10-02,712,22152
KROGER-1003,2024-10-03,687,22839
KROGER-1003,2024-10-04,585,23424
KROGER-1003,2024-10-05,681,24105
KROGER-1003,2024-10-06,552,24657
KROGER-1003,2024-10-07,700,25357
KROGER-1003,2024-10-08,700,26057
KROGER-1003,2024-10-09,641,26698
KROGER-1003,2024-10-10,714,27412
KROGER-1003,2024-10-11,614,28026
KROGER-1003,2024-10-12,663,28689
KROGER-1003,2024-10-13,742,29431
KROGER-1003,2024-10-14,646,30077
KROGER-1003,2024-10-15,681,30758
KROGER-1003,2024-10-16,653,31411
KROGER-1003,2024-10-17,661,32072
KROGER-1003,2024-10-18,664,32736
KROGER-1003,2024-10-19,678,33414
KROGER-1003,2024-10-20,736,34150
KROGER-1003,2024-10-21,650,34800
KROGER-1003,2024-10-22,685,35485
KROGER-1003,2024-10-23,644,36129
KROGER-1003,2024-10-24,600,36729
KROGER-1003,2024-10-25,734,37463
KROGER-1003,2024-10-26,747,38210
KROGER-1003,2024-10-27,850,39060
KROGER-1003,2024-10-28,627,39687
KROGER-1003,2024-10-29,673,40360
KROGER-1003,2024-10-30,677,41037
KROGER-1003,2024-10-31,738,41775
KROGER-1003,2024-11-01,788,42563
KROGER-1003,2024-11-02,781,43344
KROGER-1003,2024-11-03,945,44289
KROGER-1003,2024-11-04,800,45089
KROGER-1003,2024-11-05,879,45968
KROGER-1003,2024-11-06,871,46839
KROGER-1003,2024-11-07,819,47658
KROGER-1003,2024-11-08,809,48467
KROGER-1003,2024-11-09,835,49302
KROGER-1003,2024-11-10,861,50163
KROGER-1003,2024-11-11,878,51041
KROGER-1003,2024-11-12,769,51810
KROGER-1003,2024-11-13,828,52638
KROGER-1003,2024-11-14,747,53385
KROGER-1003,2024-11-15,756,54141
KROGER-1003,2024-11-16,860,55001
KROGER-1003,2024-11-17,727,55728
KROGER-1003,2024-11-18,956,56684
KROGER-1003,2024-11-19,743,57427
KROGER-1003,2024-11-20,818,58245
KROGER-1003,2024-11-21,898,59143
KROGER-1003,2024-11-22,764,59907
KROGER-1003,2024-11-23,703,60610
KROGER-1003,2024-11-24,831,61441
KROGER-1003,2024-11-25,763,62204
KROGER-1003,2024-11-26,671,62875
KROGER-1003,2024-11-27,840,63715
KROGER-1003,2024-11-28,835,64550
KROGER-1003,2024-11-29,896,65446
KROGER-1003,2024-11-30,785,66231
KROGER-1003,2024-12-01,752,66983
KROGER-1003,2024-12-02,794,67777
KROGER-1003,2024-12-03,815,68592
KROGER-1003,2024-12-04,881,69473
KROGER-1003,2024-12-05,914,70387
KROGER-1003,2024-12-06,901,71288
KROGER-1003,2024-12-07,881,72169
KROGER-1003,2024-12-08,917,73086
KROGER-1003,2024-12-09,779,73865
KROGER-1003,2024-12-10,832,74697
KROGER-1003,2024-12-11,743,75440
KROGER-1003,2024-12-12,825,76265
KROGER-1003,2024-12-13,827,77092
KROGER-1003,2024-12-14,981,78073
KROGER-1003,2024-12-15,846,78919
KROGER-1003,2024-12-16,827,79746
KROGER-1003,2024-12-17,836,80582
KROGER-1003,2024-12-18,791,81373
KROGER-1003,2024-12-19,768,82141
KROGER-1003,2024-12-20,906,83047
KROGER-1003,2024-12-21,794,83841
KROGER-1003,2024-12-22,770,84611
KROGER-1003,2024-12-23,866,85477
KROGER-1003,2024-12-24,897,86374
KROGER-1003,2024-12-25,791,87165
KROGER-1003,2024-12-26,792,87957
KROGER-1003,2024-12-27,839,88796
KROGER-1003,2024-12-28,813,89609
KROGER-1003,2024-12-29,808,90417
KROGER-1003,2024-12-30,879,91296
KROGER-1003,2024-12-31,861,92157
KROGER-1003,2025-01-01,756,92913
KROGER-1003,2025-01-02,615,93528
KROGER-1003,2025-01-03,656,94184
KROGER-1003,2025-01-04,734,94918
KROGER-1003,2025-01-05,665,95583
KROGER-1003,2025-01-06,719,96302
KROGER-1003,2025-01-07,751,97053
KROGER-1003,2025-01-08,652,97705
KROGER-1003,2025-01-09,686,98391
KROGER-1003,2025-01-10,764,99155
KROGER-1003,2025-01-11,822,99977
KROGER-1003,2025-01-12,761,100738
KROGER-1003,2025-01-13,716,101454
KROGER-1003,2025-01-14,637,102091
KROGER-1003,2025-01-15,704,102795
KROGER-1003,2025-01-16,714,103509
KROGER-1003,2025-01-17,672,104181
KROGER-1003,2025-01-18,684,104865
KROGER-1003,2025-01-19,645,105510
KROGER-1003,2025-01-20,589,106099
KROGER-1003,2025-01-21,577,106676
KROGER-1003,2025-01-22,716,107392
KROGER-1003,2025-01-23,692,108084
KROGER-1003,2025-01-24,658,108742
KROGER-1003,2025-01-25,699,109441
KROGER-1003,2025-01-26,730,110171
KROGER-1003,2025-01-27,675,110846
KROGER-1003,2025-01-28,611,111457
KROGER-1003,2025-01-29,734,112191
KROGER-1003,2025-01-30,701,112892
KROGER-1003,2025-01-31,699,113591
KROGER-1003,2025-02-01,766,114357
KROGER-1003,2025-02-02,671,115028
KROGER-1003,2025-02-03,750,115778
KROGER-1003,2025-02-04,676,116454
KROGER-1003,2025-02-05,733,117187
KROGER-1003,2025-02-06,724,117911
KROGER-1003,2025-02-07,627,118538
KROGER-1003,2025-02-08,747,119285
KROGER-1003,2025-02-09,737,120022
KROGER-1003,2025-02-10,686,120708
KROGER-1003,2025-02-11,679,121387
KROGER-1003,2025-02-12,679,122066
KROGER-1003,2025-02-13,729,122795
KROGER-1003,2025-02-14,716,123511
KROGER-1003,2025-02-15,720,124231
KROGER-1003,2025-02-16,632,124863
KROGER-1003,2025-02-17,711,125574
KROGER-1003,2025-02-18,724,126298
KROGER-1003,2025-02-19,810,127108
KROGER-1003,2025-02-20,743,127851
KROGER-1003,2025-02-21,580,128431
KROGER-1003,2025-02-22,723,129154
KROGER-1003,2025-02-23,822,129976
KROGER-1003,2025-02-24,718,130694
KROGER-1003,2025-02-25,702,131396
KROGER-1003,2025-02-26,733,132129
KROGER-1003,2025-02-27,650,132779
KROGER-1003,2025-02-28,710,133489
KROGER-1003,2025-03-01,704,134193
KROGER-1003,2025-03-02,717,134910
KROGER-1003,2025-03-03,729,135639
KROGER-1003,2025-03-04,633,136272
KROGER-1003,2025-03-05,755,137027
KROGER-1003,2025-03-06,661,137688
KROGER-1003,2025-03-07,698,138386
KROGER-1003,2025-03-08,638,139024
KROGER-1003,2025-03-09,760,139784
KROGER-1003,2025-03-10,763,140547
KROGER-1003,2025-03-11,656,141203
KROGER-1003,2025-03-12,623,141826
KROGER-1003,2025-03-13,699,142525
KROGER-1003,2025-03-14,764,143289
KROGER-1003,2025-03-15,635,143924
KROGER-1003,2025-03-16,655,144579
KROGER-1003,2025-03-17,659,145238
KROGER-1003,2025-03-18,639,145877
KROGER-1003,2025-03-19,639,146516
KROGER-1003,2025-03-20,569,147085
KROGER-1003,2025-03-21,716,147801
KROGER-1003,2025-03-22,738,148539
KROGER-1003,2025-03-23,621,149160
KROGER-1003,2025-03-24,764,149924
KROGER-1003,2025-03-25,776,150700
KROGER-1003,2025-03-26,643,151343
KROGER-1003,2025-03-27,748,152091
KROGER-1003,2025-03-28,653,152744
KROGER-1003,2025-03-29,729,153473
KROGER-1003,2025-03-30,670,154143
KROGER-1003,2025-03-31,805,154948
KROGER-1003,2025-04-01,668,155616
KROGER-1003,2025-04-02,691,156307
KROGER-1003,2025-04-03,646,156953
KROGER-1003,2025-04-04,786,157739
KROGER-1003,2025-04-05,827,158566
KROGER-1003,2025-04-06,812,159378
KROGER-1003,2025-04-07,736,160114
KROGER-1003,2025-04-08,650,160764
KROGER-1003,2025-04-09,729,161493
KROGER-1003,2025-04-10,639,162132
KROGER-1003,2025-04-11,684,162816
KROGER-1003,2025-04-12,708,163524
KROGER-1003,2025-04-13,692,164216
KROGER-1003,2025-04-14,722,164938
KROGER-1003,2025-04-15,736,165674
KROGER-1003,2025-04-16,689,166363
KROGER-1003,2025-04-17,765,167128
KROGER-1003,2025-04-18,621,167749
KROGER-1003,2025-04-19,707,168456
KROGER-1003,2025-04-20,677,169133
KROGER-1003,2025-04-21,582,169715
KROGER-1003,2025-04-22,679,170394
KROGER-1003,2025-04-23,677,171071
KROGER-1003,2025-04-24,767,171838
KROGER-1003,2025-04-25,719,172557
KROGER-1003,2025-04-26,659,173216
KROGER-1003,2025-04-27,825,174041
KROGER-1003,2025-04-28,751,174792
KROGER-1003,2025-04-29,716,175508
KROGER-1003,2025-04-30,672,176180
KROGER-1003,2025-05-01,631,176811
KROGER-1003,2025-05-02,664,177475
KROGER-1003,2025-05-03,781,178256
KROGER-1003,2025-05-04,827,179083
